[s],CH4[V]
-1.4600E-04,3.325745405E-02
-1.4400E-04,3.269457631E-02
-1.4200E-04,3.381903480E-02
-1.4000E-04,3.409024075E-02
-1.3800E-04,3.174816883E-02
-1.3600E-04,3.447233996E-02
-1.3400E-04,3.425690490E-02
-1.3200E-04,3.311825573E-02
-1.3000E-04,3.383913826E-02
-1.2800E-04,3.343108003E-02
-1.2600E-04,3.441626390E-02
-1.2400E-04,3.420962172E-02
-1.2200E-04,3.125277309E-02
-1.2000E-04,3.191794196E-02
-1.1800E-04,3.122338084E-02
-1.1600E-04,3.138294966E-02
-1.1400E-04,2.963089706E-02
-1.1200E-04,3.275215917E-02
-1.1000E-04,3.249111939E-02
-1.0800E-04,2.867211089E-02
-1.0600E-04,3.113808420E-02
-1.0400E-04,3.102518821E-02
-1.0200E-04,3.458607518E-02
-1.0000E-04,3.317591489E-02
-9.8000E-05,3.361985035E-02
-9.6000E-05,3.210888666E-02
-9.4000E-05,3.193211356E-02
-9.2000E-05,3.185940542E-02
-9.0000E-05,3.402849986E-02
-8.8000E-05,3.491484492E-02
-8.6000E-05,3.409989193E-02
-8.4000E-05,3.156590257E-02
-8.2000E-05,3.323252500E-02
-8.0000E-05,3.267374805E-02
-7.8000E-05,3.429430801E-02
-7.6000E-05,3.254421999E-02
-7.4000E-05,3.154375825E-02
-7.2000E-05,3.391283822E-02
-7.0000E-05,3.123816280E-02
-6.8000E-05,3.127228527E-02
-6.6000E-05,3.063586015E-02
-6.4000E-05,3.193785468E-02
-6.2000E-05,3.314474880E-02
-6.0000E-05,3.223330304E-02
-5.8000E-05,3.140032560E-02
-5.6000E-05,3.057787674E-02
-5.4000E-05,3.373802969E-02
-5.2000E-05,3.320053876E-02
-5.0000E-05,2.995472677E-02
-4.8000E-05,3.192635337E-02
-4.6000E-05,3.235914992E-02
-4.4000E-05,3.485150186E-02
-4.2000E-05,3.531267976E-02
-4.0000E-05,3.451687656E-02
-3.8000E-05,3.404715374E-02
-3.6000E-05,3.341391389E-02
-3.4000E-05,3.595185147E-02
-3.2000E-05,3.852503686E-02
-3.0000E-05,3.592326031E-02
-2.8000E-05,3.490561335E-02
-2.6000E-05,3.371784994E-02
-2.4000E-05,3.369358846E-02
-2.2000E-05,3.272604756E-02
-2.0000E-05,3.206013483E-02
-1.8000E-05,3.287970359E-02
-1.6000E-05,3.138953001E-02
-1.4000E-05,3.211327357E-02
-1.2000E-05,3.387308907E-02
-1.0000E-05,3.025717509E-02
-8.0001E-06,3.290589150E-02
-6.0001E-06,3.188484946E-02
-4.0001E-06,3.230412290E-02
-2.0001E-06,3.115439203E-02
-1.2801E-10,3.119242457E-02
1.9999E-06,-1.301431274E-01
3.9999E-06,8.719278089E-02
5.9999E-06,9.219373538E-02
7.9999E-06,9.769273683E-02
9.9999E-06,9.739726941E-02
1.2000E-05,1.011144064E-01
1.4000E-05,1.016267585E-01
1.6000E-05,1.027928353E-01
1.8000E-05,1.046554188E-01
2.0000E-05,1.052821546E-01
2.2000E-05,1.110693755E-01
2.4000E-05,1.121963327E-01
2.6000E-05,1.183387020E-01
2.8000E-05,1.194662122E-01
3.0000E-05,1.231962048E-01
3.2000E-05,1.263583032E-01
3.4000E-05,1.304071854E-01
3.6000E-05,1.323096515E-01
3.8000E-05,1.344823699E-01
4.0000E-05,1.372034702E-01
4.2000E-05,1.394410957E-01
4.4000E-05,1.425303144E-01
4.6000E-05,1.440265343E-01
4.8000E-05,1.425424833E-01
5.0000E-05,1.470963170E-01
5.2000E-05,1.464638973E-01
5.4000E-05,1.479054907E-01
5.6000E-05,1.485238533E-01
5.8000E-05,1.484011916E-01
6.0000E-05,1.510128673E-01
6.2000E-05,1.541070069E-01
6.4000E-05,1.549149790E-01
6.6000E-05,1.560852520E-01
6.8000E-05,1.606211758E-01
7.0000E-05,1.628917031E-01
7.2000E-05,1.691230121E-01
7.4000E-05,1.709911268E-01
7.6000E-05,1.724911805E-01
7.8000E-05,1.791585667E-01
8.0000E-05,1.849103491E-01
8.2000E-05,1.870739122E-01
8.4000E-05,1.924444728E-01
8.6000E-05,1.940869482E-01
8.8000E-05,2.012406321E-01
9.0000E-05,2.058022097E-01
9.2000E-05,2.073360234E-01
9.4000E-05,2.100720773E-01
9.6000E-05,2.148684114E-01
9.8000E-05,2.199653437E-01
1.0000E-04,2.205660632E-01
1.0200E-04,2.251591502E-01
1.0400E-04,2.282649819E-01
1.0600E-04,2.303121204E-01
1.0800E-04,2.357039861E-01
1.1000E-04,2.385961375E-01
1.1200E-04,2.414045753E-01
1.1400E-04,2.476227045E-01
1.1600E-04,2.550829756E-01
1.1800E-04,2.614333414E-01
1.2000E-04,2.660735780E-01
1.2200E-04,2.740857215E-01
1.2400E-04,2.837092506E-01
1.2600E-04,2.913245702E-01
1.2800E-04,3.025182289E-01
1.3000E-04,3.120318184E-01
1.3200E-04,3.236168652E-01
1.3400E-04,3.345588493E-01
1.3600E-04,3.463612766E-01
1.3800E-04,3.577583923E-01
1.4000E-04,3.676961762E-01
1.4200E-04,3.805363539E-01
1.4400E-04,3.911607834E-01
1.4600E-04,4.057948991E-01
1.4800E-04,4.181350654E-01
1.5000E-04,4.298213542E-01
1.5200E-04,4.431517015E-01
1.5400E-04,4.529305270E-01
1.5600E-04,4.677998951E-01
1.5800E-04,4.811731769E-01
1.6000E-04,4.925704261E-01
1.6200E-04,5.079001519E-01
1.6400E-04,5.177753748E-01
1.6600E-04,5.345783561E-01
1.6800E-04,5.502756281E-01
1.7000E-04,5.661782071E-01
1.7200E-04,5.835265186E-01
1.7400E-04,5.988456014E-01
1.7600E-04,6.180873381E-01
1.7800E-04,6.337626375E-01
1.8000E-04,6.555579711E-01
1.8200E-04,6.749079117E-01
1.8400E-04,6.955772228E-01
1.8600E-04,7.140672924E-01
1.8800E-04,7.329224476E-01
1.9000E-04,7.520279614E-01
1.9200E-04,7.761419256E-01
1.9400E-04,7.980759426E-01
1.9600E-04,8.210303531E-01
1.9800E-04,8.444954181E-01
2.0000E-04,8.660480988E-01
2.0200E-04,8.881903983E-01
2.0400E-04,9.098376263E-01
2.0600E-04,9.352063209E-01
2.0800E-04,9.592964051E-01
2.1000E-04,9.848115842E-01
2.1200E-04,1.008287807E+00
2.1400E-04,1.031636829E+00
2.1600E-04,1.060486912E+00
2.1800E-04,1.086108350E+00
2.2000E-04,1.114705252E+00
2.2200E-04,1.141894950E+00
2.2400E-04,1.167120498E+00
2.2600E-04,1.198115967E+00
2.2800E-04,1.224310887E+00
2.3000E-04,1.257225016E+00
2.3200E-04,1.285661987E+00
2.3400E-04,1.315272625E+00
2.3600E-04,1.345508569E+00
2.3800E-04,1.374199866E+00
2.4000E-04,1.406922478E+00
2.4200E-04,1.435556268E+00
2.4400E-04,1.466481966E+00
2.4600E-04,1.494952297E+00
2.4800E-04,1.522938084E+00
2.5000E-04,1.553167657E+00
2.5200E-04,1.582483992E+00
2.5400E-04,1.609992103E+00
2.5600E-04,1.638606247E+00
2.5800E-04,1.668126554E+00
2.6000E-04,1.694348558E+00
2.6200E-04,1.722995604E+00
2.6400E-04,1.749683974E+00
2.6600E-04,1.780736989E+00
2.6800E-04,1.809180311E+00
2.7000E-04,1.838936575E+00
2.7200E-04,1.869473308E+00
2.7400E-04,1.898178376E+00
2.7600E-04,1.929564318E+00
2.7800E-04,1.957562579E+00
2.8000E-04,1.988614983E+00
2.8200E-04,2.017009095E+00
2.8400E-04,2.049495520E+00
2.8600E-04,2.080156212E+00
2.8800E-04,2.109248738E+00
2.9000E-04,2.140245772E+00
2.9200E-04,2.169699855E+00
2.9400E-04,2.201862603E+00
2.9600E-04,2.228398538E+00
2.9800E-04,2.257034445E+00
3.0000E-04,2.288377128E+00
3.0200E-04,2.317162343E+00
3.0400E-04,2.344864660E+00
3.0600E-04,2.370576734E+00
3.0800E-04,2.396868967E+00
3.1000E-04,2.425871448E+00
3.1200E-04,2.453225559E+00
3.1400E-04,2.479065178E+00
3.1600E-04,2.505941480E+00
3.1800E-04,2.533753126E+00
3.2000E-04,2.561467936E+00
3.2200E-04,2.588788097E+00
3.2400E-04,2.616808006E+00
3.2600E-04,2.643844792E+00
3.2800E-04,2.674646799E+00
3.3000E-04,2.703492705E+00
3.3200E-04,2.732673504E+00
3.3400E-04,2.760243813E+00
3.3600E-04,2.788217947E+00
3.3800E-04,2.817940718E+00
3.4000E-04,2.847257282E+00
3.4200E-04,2.872947289E+00
3.4400E-04,2.903859254E+00
3.4600E-04,2.929967600E+00
3.4800E-04,2.955326796E+00
3.5000E-04,2.980262217E+00
3.5200E-04,3.008889865E+00
3.5400E-04,3.033222526E+00
3.5600E-04,3.058841026E+00
3.5800E-04,3.081719792E+00
3.6000E-04,3.106934506E+00
3.6200E-04,3.133344537E+00
3.6400E-04,3.157641912E+00
3.6600E-04,3.183025598E+00
3.6800E-04,3.205014737E+00
3.7000E-04,3.231933477E+00
3.7200E-04,3.256325762E+00
3.7400E-04,3.281890799E+00
3.7600E-04,3.307911311E+00
3.7800E-04,3.337143684E+00
3.8000E-04,3.360113525E+00
3.8200E-04,3.385566258E+00
3.8400E-04,3.411404427E+00
3.8600E-04,3.437791150E+00
3.8800E-04,3.463210333E+00
3.9000E-04,3.489879095E+00
3.9200E-04,3.515770823E+00
3.9400E-04,3.541285335E+00
3.9600E-04,3.566271816E+00
3.9800E-04,3.588713683E+00
4.0000E-04,3.614305061E+00
4.0200E-04,3.637892597E+00
4.0400E-04,3.659593898E+00
4.0600E-04,3.682264228E+00
4.0800E-04,3.705947704E+00
4.1000E-04,3.727076991E+00
4.1200E-04,3.749317500E+00
4.1400E-04,3.769232989E+00
4.1600E-04,3.792958559E+00
4.1800E-04,3.813721311E+00
4.2000E-04,3.837983210E+00
4.2200E-04,3.859004427E+00
4.2400E-04,3.881252565E+00
4.2600E-04,3.905964597E+00
4.2800E-04,3.928097303E+00
4.3000E-04,3.951370775E+00
4.3200E-04,3.973529077E+00
4.3400E-04,3.998275060E+00
4.3600E-04,4.021770319E+00
4.3800E-04,4.041959951E+00
4.4000E-04,4.067334939E+00
4.4200E-04,4.091014066E+00
4.4400E-04,4.114035882E+00
4.4600E-04,4.138101171E+00
4.4800E-04,4.157252767E+00
4.5000E-04,4.180672647E+00
4.5200E-04,4.202022462E+00
4.5400E-04,4.222943295E+00
4.5600E-04,4.242670566E+00
4.5800E-04,4.261782298E+00
4.6000E-04,4.284293822E+00
4.6200E-04,4.305139735E+00
4.6400E-04,4.324605699E+00
4.6600E-04,4.342733964E+00
4.6800E-04,4.363421891E+00
4.7000E-04,4.385153423E+00
4.7200E-04,4.404339961E+00
4.7400E-04,4.427198699E+00
4.7600E-04,4.447109401E+00
4.7800E-04,4.467519999E+00
4.8000E-04,4.492816577E+00
4.8200E-04,4.510686929E+00
4.8400E-04,4.532832185E+00
4.8600E-04,4.555452295E+00
4.8800E-04,4.575865830E+00
4.9000E-04,4.600539106E+00
4.9200E-04,4.618566948E+00
4.9400E-04,4.642111111E+00
4.9600E-04,4.663282665E+00
4.9800E-04,4.684017932E+00
5.0000E-04,4.705592166E+00
5.0200E-04,4.726731677E+00
5.0400E-04,4.745727327E+00
5.0600E-04,4.763953058E+00
5.0800E-04,4.782949986E+00
5.1000E-04,4.802059009E+00
5.1200E-04,4.821612311E+00
5.1400E-04,4.839092325E+00
5.1600E-04,4.857100618E+00
5.1800E-04,4.873351364E+00
5.2000E-04,4.892185329E+00
5.2200E-04,4.912096202E+00
5.2400E-04,4.933190451E+00
5.2600E-04,4.950093473E+00
5.2800E-04,4.971281545E+00
5.3000E-04,4.991622029E+00
5.3200E-04,5.012239612E+00
5.3400E-04,5.032360961E+00
5.3600E-04,5.049301443E+00
5.3800E-04,5.072622713E+00
5.4000E-04,5.090942361E+00
5.4200E-04,5.113346998E+00
5.4400E-04,5.131759610E+00
5.4600E-04,5.150590236E+00
5.4800E-04,5.172571937E+00
5.5000E-04,5.190057711E+00
5.5200E-04,5.209890192E+00
5.5400E-04,5.226970063E+00
5.5600E-04,5.244609379E+00
5.5800E-04,5.263731563E+00
5.6000E-04,5.280661230E+00
5.6200E-04,5.299556268E+00
5.6400E-04,5.314709221E+00
5.6600E-04,5.333865050E+00
5.6800E-04,5.350294001E+00
5.7000E-04,5.369320894E+00
5.7200E-04,5.385199726E+00
5.7400E-04,5.403076297E+00
5.7600E-04,5.419680151E+00
5.7800E-04,5.440229051E+00
5.8000E-04,5.457388173E+00
5.8200E-04,5.475766166E+00
5.8400E-04,5.495031955E+00
5.8600E-04,5.513070974E+00
5.8800E-04,5.532883027E+00
5.9000E-04,5.550542599E+00
5.9200E-04,5.569687137E+00
5.9400E-04,5.590323928E+00
5.9600E-04,5.610041052E+00
5.9800E-04,5.628788595E+00
6.0000E-04,5.647028230E+00
6.0200E-04,5.664142261E+00
6.0400E-04,5.682328853E+00
6.0600E-04,5.698216001E+00
6.0800E-04,5.718089185E+00
6.1000E-04,5.732507904E+00
6.1200E-04,5.746593599E+00
6.1400E-04,5.765516790E+00
6.1600E-04,5.782141243E+00
6.1800E-04,5.794638403E+00
6.2000E-04,5.811886102E+00
6.2200E-04,5.827487759E+00
6.2400E-04,5.843997866E+00
6.2600E-04,5.859863348E+00
6.2800E-04,5.877244389E+00
6.3000E-04,5.896713253E+00
6.3200E-04,5.910342673E+00
6.3400E-04,5.930682413E+00
6.3600E-04,5.948005566E+00
6.3800E-04,5.962868984E+00
6.4000E-04,5.982248011E+00
6.4200E-04,5.997178472E+00
6.4400E-04,6.018161427E+00
6.4600E-04,6.034091014E+00
6.4800E-04,6.050680888E+00
6.5000E-04,6.069495073E+00
6.5200E-04,6.085062722E+00
6.5400E-04,6.102001106E+00
6.5600E-04,6.119801249E+00
6.5800E-04,6.135617654E+00
6.6000E-04,6.151013507E+00
6.6200E-04,6.168613227E+00
6.6400E-04,6.180795121E+00
6.6600E-04,6.198292148E+00
6.6800E-04,6.211003427E+00
6.7000E-04,6.225106938E+00
6.7200E-04,6.240429492E+00
6.7400E-04,6.256052282E+00
6.7600E-04,6.270587273E+00
6.7800E-04,6.287261947E+00
6.8000E-04,6.300715108E+00
6.8200E-04,6.319289731E+00
6.8400E-04,6.335070754E+00
6.8600E-04,6.349221758E+00
6.8800E-04,6.370048139E+00
6.9000E-04,6.384696502E+00
6.9200E-04,6.402512343E+00
6.9400E-04,6.417129579E+00
6.9600E-04,6.435071953E+00
6.9800E-04,6.453242637E+00
7.0000E-04,6.466989187E+00
7.0200E-04,6.484868047E+00
7.0400E-04,6.498622875E+00
7.0600E-04,6.513943789E+00
7.0800E-04,6.530283913E+00
7.1000E-04,6.544472129E+00
7.1200E-04,6.557293291E+00
7.1400E-04,6.570653259E+00
7.1600E-04,6.587224726E+00
7.1800E-04,6.598592469E+00
7.2000E-04,6.611564463E+00
7.2200E-04,6.625059663E+00
7.2400E-04,6.641816124E+00
7.2600E-04,6.654124342E+00
7.2800E-04,6.666366490E+00
7.3000E-04,6.680754443E+00
7.3200E-04,6.695714067E+00
7.3400E-04,6.710522781E+00
7.3600E-04,6.727190150E+00
7.3800E-04,6.743102781E+00
7.4000E-04,6.756453155E+00
7.4200E-04,6.772209288E+00
7.4400E-04,6.789365091E+00
7.4600E-04,6.803403980E+00
7.4800E-04,6.820864062E+00
7.5000E-04,6.833256394E+00
7.5200E-04,6.848420867E+00
7.5400E-04,6.863709128E+00
7.5600E-04,6.878137936E+00
7.5800E-04,6.892446696E+00
7.6000E-04,6.902523640E+00
7.6200E-04,6.916537505E+00
7.6400E-04,6.930334676E+00
7.6600E-04,6.943620659E+00
7.6800E-04,6.955601614E+00
7.7000E-04,6.968513355E+00
7.7200E-04,6.981649630E+00
7.7400E-04,6.993707756E+00
7.7600E-04,7.002939554E+00
7.7800E-04,7.021358308E+00
7.8000E-04,7.032069846E+00
7.8200E-04,7.046916574E+00
7.8400E-04,7.060158783E+00
7.8600E-04,7.072921827E+00
7.8800E-04,7.088028413E+00
7.9000E-04,7.105252384E+00
7.9200E-04,7.119968821E+00
7.9400E-04,7.132781361E+00
7.9600E-04,7.146261035E+00
7.9800E-04,7.162182744E+00
8.0000E-04,7.175032859E+00
8.0200E-04,7.189360636E+00
8.0400E-04,7.202853775E+00
8.0600E-04,7.216566355E+00
8.0800E-04,7.228827538E+00
8.1000E-04,7.240037810E+00
8.1200E-04,7.251002816E+00
8.1400E-04,7.264502364E+00
8.1600E-04,7.277265123E+00
8.1800E-04,7.288676410E+00
8.2000E-04,7.299687192E+00
8.2200E-04,7.312366485E+00
8.2400E-04,7.322380391E+00
8.2600E-04,7.334622481E+00
8.2800E-04,7.343873982E+00
8.3000E-04,7.357757232E+00
8.3200E-04,7.370434732E+00
8.3400E-04,7.380679866E+00
8.3600E-04,7.395484212E+00
8.3800E-04,7.406695209E+00
8.4000E-04,7.424458159E+00
8.4200E-04,7.436077595E+00
8.4400E-04,7.449064410E+00
8.4600E-04,7.463754945E+00
8.4800E-04,7.477142322E+00
8.5000E-04,7.490180940E+00
8.5200E-04,7.501402809E+00
8.5400E-04,7.511923612E+00
8.5600E-04,7.525287777E+00
8.5800E-04,7.538274019E+00
8.6000E-04,7.548781643E+00
8.6200E-04,7.561406958E+00
8.6400E-04,7.573736290E+00
8.6600E-04,7.582977682E+00
8.6800E-04,7.594950111E+00
8.7000E-04,7.603022317E+00
8.7200E-04,7.615375758E+00
8.7400E-04,7.625101159E+00
8.7600E-04,7.636281505E+00
8.7800E-04,7.646805970E+00
8.8000E-04,7.656066035E+00
8.8200E-04,7.669656163E+00
8.8400E-04,7.680916293E+00
8.8600E-04,7.693361668E+00
8.8800E-04,7.704149520E+00
8.9000E-04,7.717117966E+00
8.9200E-04,7.729162227E+00
8.9400E-04,7.740730317E+00
8.9600E-04,7.754407191E+00
8.9800E-04,7.767281949E+00
9.0000E-04,7.778580608E+00
9.0200E-04,7.789788324E+00
9.0400E-04,7.802574848E+00
9.0600E-04,7.813532033E+00
9.0800E-04,7.827510059E+00
9.1000E-04,7.837121877E+00
9.1200E-04,7.847292682E+00
9.1400E-04,7.858000844E+00
9.1600E-04,7.865019755E+00
9.1800E-04,7.879324395E+00
9.2000E-04,7.886555479E+00
9.2200E-04,7.894386749E+00
9.2400E-04,7.903677655E+00
9.2600E-04,7.914623988E+00
9.2800E-04,7.923919091E+00
9.3000E-04,7.935039984E+00
9.3200E-04,7.943650406E+00
9.3400E-04,7.954463834E+00
9.3600E-04,7.965099155E+00
9.3800E-04,7.975465215E+00
9.4000E-04,7.988683143E+00
9.4200E-04,7.999673383E+00
9.4400E-04,8.009516067E+00
9.4600E-04,8.019748994E+00
9.4800E-04,8.032615684E+00
9.5000E-04,8.046248403E+00
9.5200E-04,8.054055049E+00
9.5400E-04,8.066600369E+00
9.5600E-04,8.075853320E+00
9.5800E-04,8.087598183E+00
9.6000E-04,8.096274027E+00
9.6200E-04,8.107282062E+00
9.6400E-04,8.115875375E+00
9.6600E-04,8.125193881E+00
9.6800E-04,8.133618203E+00
9.7000E-04,8.144583075E+00
9.7200E-04,8.151916774E+00
9.7400E-04,8.162650037E+00
9.7600E-04,8.169061705E+00
9.7800E-04,8.180015667E+00
9.8000E-04,8.188162775E+00
9.8200E-04,8.198866531E+00
9.8400E-04,8.206964410E+00
9.8600E-04,8.216647639E+00
9.8800E-04,8.226339585E+00
9.9000E-04,8.236297606E+00
9.9200E-04,8.247867451E+00
9.9400E-04,8.258392298E+00
9.9600E-04,8.270769276E+00
9.9800E-04,8.280554758E+00
1.0000E-03,8.290643279E+00
1.0020E-03,8.303400392E+00
1.0040E-03,8.312123958E+00
1.0060E-03,8.322280648E+00
1.0080E-03,8.331732115E+00
1.0100E-03,8.344146000E+00
1.0120E-03,8.342844101E+00
1.0140E-03,8.342461430E+00
1.0160E-03,8.344970414E+00
1.0180E-03,8.149734767E+00
1.0200E-03,7.776227168E+00
1.0220E-03,7.746279253E+00
1.0240E-03,7.719669370E+00
1.0260E-03,7.697978426E+00
1.0280E-03,7.677352583E+00
1.0300E-03,7.655207537E+00
1.0320E-03,7.635618205E+00
1.0340E-03,7.613759280E+00
1.0360E-03,7.597531098E+00
1.0380E-03,7.579390988E+00
1.0400E-03,7.558125860E+00
1.0420E-03,7.538553846E+00
1.0440E-03,7.520083861E+00
1.0460E-03,7.503656056E+00
1.0480E-03,7.485178498E+00
1.0500E-03,7.466654840E+00
1.0520E-03,7.446715643E+00
1.0540E-03,7.429786987E+00
1.0560E-03,7.413442017E+00
1.0580E-03,7.395604051E+00
1.0600E-03,7.380181456E+00
1.0620E-03,7.363233498E+00
1.0640E-03,7.345286050E+00
1.0660E-03,7.326612531E+00
1.0680E-03,7.311768722E+00
1.0700E-03,7.296192090E+00
1.0720E-03,7.280427755E+00
1.0740E-03,7.262789622E+00
1.0760E-03,7.247917603E+00
1.0780E-03,7.230760884E+00
1.0800E-03,7.214043104E+00
1.0820E-03,7.198170948E+00
1.0840E-03,7.183748243E+00
1.0860E-03,7.165968069E+00
1.0880E-03,7.149366714E+00
1.0900E-03,7.136204499E+00
1.0920E-03,7.116531072E+00
1.0940E-03,7.101159747E+00
1.0960E-03,7.085942021E+00
1.0980E-03,7.068335244E+00
1.1000E-03,7.053154521E+00
1.1020E-03,7.037174694E+00
1.1040E-03,7.019787950E+00
1.1060E-03,7.001529489E+00
1.1080E-03,6.986086410E+00
1.1100E-03,6.972889329E+00
1.1120E-03,6.954727533E+00
1.1140E-03,6.940100360E+00
1.1160E-03,6.925769418E+00
1.1180E-03,6.909734488E+00
1.1200E-03,6.893999450E+00
1.1220E-03,6.878452744E+00
1.1240E-03,6.864994337E+00
1.1260E-03,6.849144497E+00
1.1280E-03,6.833635041E+00
1.1300E-03,6.817409357E+00
1.1320E-03,6.801786739E+00
1.1340E-03,6.786840333E+00
1.1360E-03,6.772116877E+00
1.1380E-03,6.756622280E+00
1.1400E-03,6.743135187E+00
1.1420E-03,6.724252375E+00
1.1440E-03,6.709949032E+00
1.1460E-03,6.694750131E+00
1.1480E-03,6.679173022E+00
1.1500E-03,6.663918903E+00
1.1520E-03,6.646781316E+00
1.1540E-03,6.631690256E+00
1.1560E-03,6.616814575E+00
1.1580E-03,6.603742731E+00
1.1600E-03,6.586111407E+00
1.1620E-03,6.573081429E+00
1.1640E-03,6.557717123E+00
1.1660E-03,6.542157637E+00
1.1680E-03,6.528646454E+00
1.1700E-03,6.513480703E+00
1.1720E-03,6.498715419E+00
1.1740E-03,6.483864419E+00
1.1760E-03,6.467726263E+00
1.1780E-03,6.454847099E+00
1.1800E-03,6.438950299E+00
1.1820E-03,6.425356185E+00
1.1840E-03,6.409934887E+00
1.1860E-03,6.396023580E+00
1.1880E-03,6.380110015E+00
1.1900E-03,6.367836625E+00
1.1920E-03,6.350641436E+00
1.1940E-03,6.335059730E+00
1.1960E-03,6.320029153E+00
1.1980E-03,6.306511408E+00
1.2000E-03,6.291351436E+00
1.2020E-03,6.275185719E+00
1.2040E-03,6.260314940E+00
1.2060E-03,6.247041241E+00
1.2080E-03,6.231049589E+00
1.2100E-03,6.215171977E+00
1.2120E-03,6.201634262E+00
1.2140E-03,6.186688085E+00
1.2160E-03,6.173204292E+00
1.2180E-03,6.157656155E+00
1.2200E-03,6.143537005E+00
1.2220E-03,6.129076916E+00
1.2240E-03,6.116317400E+00
1.2260E-03,6.100951282E+00
1.2280E-03,6.086892327E+00
1.2300E-03,6.072346846E+00
1.2320E-03,6.057659801E+00
1.2340E-03,6.043253060E+00
1.2360E-03,6.030157164E+00
1.2380E-03,6.013969666E+00
1.2400E-03,6.002158388E+00
1.2420E-03,5.987262966E+00
1.2440E-03,5.970827683E+00
1.2460E-03,5.957504393E+00
1.2480E-03,5.943470978E+00
1.2500E-03,5.930697214E+00
1.2520E-03,5.915096168E+00
1.2540E-03,5.899652878E+00
1.2560E-03,5.885490507E+00
1.2580E-03,5.871715614E+00
1.2600E-03,5.856364106E+00
1.2620E-03,5.842350775E+00
1.2640E-03,5.828459152E+00
1.2660E-03,5.814317266E+00
1.2680E-03,5.800632953E+00
1.2700E-03,5.787247026E+00
1.2720E-03,5.773105235E+00
1.2740E-03,5.759638321E+00
1.2760E-03,5.745616217E+00
1.2780E-03,5.731815441E+00
1.2800E-03,5.720467020E+00
1.2820E-03,5.707547573E+00
1.2840E-03,5.689693528E+00
1.2860E-03,5.677968996E+00
1.2880E-03,5.663038708E+00
1.2900E-03,5.651335691E+00
1.2920E-03,5.637104369E+00
1.2940E-03,5.621250561E+00
1.2960E-03,5.608928477E+00
1.2980E-03,5.592030490E+00
1.3000E-03,5.580993253E+00
1.3020E-03,5.565545539E+00
1.3040E-03,5.551453358E+00
1.3060E-03,5.536952051E+00
1.3080E-03,5.522866737E+00
1.3100E-03,5.510809087E+00
1.3120E-03,5.497101428E+00
1.3140E-03,5.483515630E+00
1.3160E-03,5.467218344E+00
1.3180E-03,5.454395580E+00
1.3200E-03,5.442097452E+00
1.3220E-03,5.429624324E+00
1.3240E-03,5.414750054E+00
1.3260E-03,5.402742740E+00
1.3280E-03,5.388312596E+00
1.3300E-03,5.376361186E+00
1.3320E-03,5.363766465E+00
1.3340E-03,5.347794077E+00
1.3360E-03,5.333247871E+00
1.3380E-03,5.321052129E+00
1.3400E-03,5.311356597E+00
1.3420E-03,5.296148579E+00
1.3440E-03,5.283052645E+00
1.3460E-03,5.269423149E+00
1.3480E-03,5.253040948E+00
1.3500E-03,5.243228153E+00
1.3520E-03,5.228040811E+00
1.3540E-03,5.214942664E+00
1.3560E-03,5.200685002E+00
1.3580E-03,5.186010622E+00
1.3600E-03,5.172755214E+00
1.3620E-03,5.160490541E+00
1.3640E-03,5.145250060E+00
1.3660E-03,5.132301411E+00
1.3680E-03,5.118822977E+00
1.3700E-03,5.105986805E+00
1.3720E-03,5.093833330E+00
1.3740E-03,5.080465122E+00
1.3760E-03,5.067332300E+00
1.3780E-03,5.054602691E+00
1.3800E-03,5.040640591E+00
1.3820E-03,5.030064570E+00
1.3840E-03,5.013817906E+00
1.3860E-03,5.003421881E+00
1.3880E-03,4.989132080E+00
1.3900E-03,4.975865896E+00
1.3920E-03,4.962933994E+00
1.3940E-03,4.951582159E+00
1.3960E-03,4.937675048E+00
1.3980E-03,4.922420910E+00
1.4000E-03,4.910152212E+00
1.4020E-03,4.894995998E+00
1.4040E-03,4.884540216E+00
1.4060E-03,4.870621185E+00
1.4080E-03,4.856909558E+00
1.4100E-03,4.844483657E+00
1.4120E-03,4.831497109E+00
1.4140E-03,4.817948847E+00
1.4160E-03,4.805300244E+00
1.4180E-03,4.793328329E+00
1.4200E-03,4.780978321E+00
1.4220E-03,4.768780806E+00
1.4240E-03,4.754735927E+00
1.4260E-03,4.741839578E+00
1.4280E-03,4.729448085E+00
1.4300E-03,4.718404172E+00
1.4320E-03,4.705256454E+00
1.4340E-03,4.689875535E+00
1.4360E-03,4.678965689E+00
1.4380E-03,4.663569492E+00
1.4400E-03,4.654186613E+00
1.4420E-03,4.639508495E+00
1.4440E-03,4.625382593E+00
1.4460E-03,4.615010906E+00
1.4480E-03,4.600848344E+00
1.4500E-03,4.587903758E+00
1.4520E-03,4.574018620E+00
1.4540E-03,4.559802958E+00
1.4560E-03,4.548169140E+00
1.4580E-03,4.534988348E+00
1.4600E-03,4.524239445E+00
1.4620E-03,4.510411298E+00
1.4640E-03,4.496075854E+00
1.4660E-03,4.484918645E+00
1.4680E-03,4.471584178E+00
1.4700E-03,4.461021966E+00
1.4720E-03,4.449358546E+00
1.4740E-03,4.434949593E+00
1.4760E-03,4.420625059E+00
1.4780E-03,4.410247631E+00
1.4800E-03,4.397601012E+00
1.4820E-03,4.387114331E+00
1.4840E-03,4.373108095E+00
1.4860E-03,4.362688191E+00
1.4880E-03,4.349183760E+00
